Node,Number of Visits,Relative Importance Score,%
6137,1101,0.0001101,0.01101
6142,1101,0.0001101,0.01101
6187,1101,0.0001101,0.01101
6299,1101,0.0001101,0.01101
2239,1100,0.00011,0.011000000000000001
403,1100,0.00011,0.011000000000000001
985,1100,0.00011,0.011000000000000001
2915,1100,0.00011,0.011000000000000001
5312,1100,0.00011,0.011000000000000001
3380,1100,0.00011,0.011000000000000001
3556,1100,0.00011,0.011000000000000001
4008,1100,0.00011,0.011000000000000001
4523,1100,0.00011,0.011000000000000001
4843,1100,0.00011,0.011000000000000001
5104,1100,0.00011,0.011000000000000001
5251,1100,0.00011,0.011000000000000001
5466,1100,0.00011,0.011000000000000001
5549,1100,0.00011,0.011000000000000001
5793,1100,0.00011,0.011000000000000001
5906,1100,0.00011,0.011000000000000001
5924,1100,0.00011,0.011000000000000001
6298,1100,0.00011,0.011000000000000001
2455,1099,0.0001099,0.01099
591,1099,0.0001099,0.01099
1521,1099,0.0001099,0.01099
1687,1099,0.0001099,0.01099
3505,1099,0.0001099,0.01099
1795,1099,0.0001099,0.01099
3648,1099,0.0001099,0.01099
3870,1099,0.0001099,0.01099
4729,1099,0.0001099,0.01099
4737,1099,0.0001099,0.01099
4795,1099,0.0001099,0.01099
4819,1099,0.0001099,0.01099
4851,1099,0.0001099,0.01099
5064,1099,0.0001099,0.01099
5356,1099,0.0001099,0.01099
5386,1099,0.0001099,0.01099
5495,1099,0.0001099,0.01099
5783,1099,0.0001099,0.01099
5841,1099,0.0001099,0.01099
5865,1099,0.0001099,0.01099
6022,1099,0.0001099,0.01099
6051,1099,0.0001099,0.01099
6130,1099,0.0001099,0.01099
6286,1099,0.0001099,0.01099
595,1098,0.0001098,0.01098
2567,1098,0.0001098,0.01098
1452,1098,0.0001098,0.01098
3638,1098,0.0001098,0.01098
3686,1098,0.0001098,0.01098
3873,1098,0.0001098,0.01098
4253,1098,0.0001098,0.01098
4418,1098,0.0001098,0.01098
5892,1098,0.0001098,0.01098
5055,1098,0.0001098,0.01098
5201,1098,0.0001098,0.01098
5202,1098,0.0001098,0.01098
5394,1098,0.0001098,0.01098
5438,1098,0.0001098,0.01098
5506,1098,0.0001098,0.01098
5625,1098,0.0001098,0.01098
5658,1098,0.0001098,0.01098
5721,1098,0.0001098,0.01098
5809,1098,0.0001098,0.01098
5842,1098,0.0001098,0.01098
5969,1098,0.0001098,0.01098
5997,1098,0.0001098,0.01098
6116,1098,0.0001098,0.01098
6247,1098,0.0001098,0.01098
2245,1097,0.0001097,0.010969999999999999
304,1097,0.0001097,0.010969999999999999
735,1097,0.0001097,0.010969999999999999
773,1097,0.0001097,0.010969999999999999
4497,1097,0.0001097,0.010969999999999999
3060,1097,0.0001097,0.010969999999999999
1241,1097,0.0001097,0.010969999999999999
1680,1097,0.0001097,0.010969999999999999
1851,1097,0.0001097,0.010969999999999999
4147,1097,0.0001097,0.010969999999999999
4648,1097,0.0001097,0.010969999999999999
5302,1097,0.0001097,0.010969999999999999
5762,1097,0.0001097,0.010969999999999999
5789,1097,0.0001097,0.010969999999999999
5799,1097,0.0001097,0.010969999999999999
6109,1097,0.0001097,0.010969999999999999
1964,1096,0.0001096,0.01096
1183,1096,0.0001096,0.01096
1551,1096,0.0001096,0.01096
3353,1096,0.0001096,0.01096
1633,1096,0.0001096,0.01096
4255,1096,0.0001096,0.01096
4808,1096,0.0001096,0.01096
4900,1096,0.0001096,0.01096
5208,1096,0.0001096,0.01096
5290,1096,0.0001096,0.01096
5294,1096,0.0001096,0.01096
5492,1096,0.0001096,0.01096
5515,1096,0.0001096,0.01096
5550,1096,0.0001096,0.01096
5660,1096,0.0001096,0.01096
5829,1096,0.0001096,0.01096
5919,1096,0.0001096,0.01096
6017,1096,0.0001096,0.01096
6053,1096,0.0001096,0.01096
6265,1096,0.0001096,0.01096
6272,1096,0.0001096,0.01096
1953,1095,0.0001095,0.010950000000000001
2180,1095,0.0001095,0.010950000000000001
2457,1095,0.0001095,0.010950000000000001
593,1095,0.0001095,0.010950000000000001
594,1095,0.0001095,0.010950000000000001
2855,1095,0.0001095,0.010950000000000001
3040,1095,0.0001095,0.010950000000000001
3208,1095,0.0001095,0.010950000000000001
1674,1095,0.0001095,0.010950000000000001
3528,1095,0.0001095,0.010950000000000001
4372,1095,0.0001095,0.010950000000000001
4529,1095,0.0001095,0.010950000000000001
4649,1095,0.0001095,0.010950000000000001
4713,1095,0.0001095,0.010950000000000001
4745,1095,0.0001095,0.010950000000000001
5143,1095,0.0001095,0.010950000000000001
5250,1095,0.0001095,0.010950000000000001
5568,1095,0.0001095,0.010950000000000001
5558,1095,0.0001095,0.010950000000000001
5643,1095,0.0001095,0.010950000000000001
5708,1095,0.0001095,0.010950000000000001
5981,1095,0.0001095,0.010950000000000001
6175,1095,0.0001095,0.010950000000000001
713,1094,0.0001094,0.01094
2647,1094,0.0001094,0.01094
2714,1094,0.0001094,0.01094
836,1094,0.0001094,0.01094
3131,1094,0.0001094,0.01094
1639,1094,0.0001094,0.01094
4267,1094,0.0001094,0.01094
4931,1094,0.0001094,0.01094
5954,1094,0.0001094,0.01094
5422,1094,0.0001094,0.01094
5509,1094,0.0001094,0.01094
5967,1094,0.0001094,0.01094
6033,1094,0.0001094,0.01094
6052,1094,0.0001094,0.01094
6243,1094,0.0001094,0.01094
622,1093,0.0001093,0.01093
3116,1093,0.0001093,0.01093
1593,1093,0.0001093,0.01093
4225,1093,0.0001093,0.01093
4544,1093,0.0001093,0.01093
4785,1093,0.0001093,0.01093
5052,1093,0.0001093,0.01093
5111,1093,0.0001093,0.01093
5130,1093,0.0001093,0.01093
5197,1093,0.0001093,0.01093
5640,1093,0.0001093,0.01093
5742,1093,0.0001093,0.01093
5737,1093,0.0001093,0.01093
5867,1093,0.0001093,0.01093
6085,1093,0.0001093,0.01093
6270,1093,0.0001093,0.01093
245,1092,0.0001092,0.01092
517,1092,0.0001092,0.01092
639,1092,0.0001092,0.01092
3130,1092,0.0001092,0.01092
3381,1092,0.0001092,0.01092
1871,1092,0.0001092,0.01092
4661,1092,0.0001092,0.01092
5606,1092,0.0001092,0.01092
5903,1092,0.0001092,0.01092
6008,1092,0.0001092,0.01092
5984,1092,0.0001092,0.01092
349,1091,0.0001091,0.01091
2426,1091,0.0001091,0.01091
954,1091,0.0001091,0.01091
2989,1091,0.0001091,0.01091
1155,1091,0.0001091,0.01091
1416,1091,0.0001091,0.01091
1479,1091,0.0001091,0.01091
1502,1091,0.0001091,0.01091
4115,1091,0.0001091,0.01091
4214,1091,0.0001091,0.01091
4385,1091,0.0001091,0.01091
4561,1091,0.0001091,0.01091
5212,1091,0.0001091,0.01091
5221,1091,0.0001091,0.01091
5555,1091,0.0001091,0.01091
5770,1091,0.0001091,0.01091
5855,1091,0.0001091,0.01091
6157,1091,0.0001091,0.01091
4154,1090,0.000109,0.0109
2919,1090,0.000109,0.0109
1063,1090,0.000109,0.0109
3522,1090,0.000109,0.0109
3692,1090,0.000109,0.0109
4374,1090,0.000109,0.0109
4488,1090,0.000109,0.0109
4605,1090,0.000109,0.0109
4666,1090,0.000109,0.0109
5042,1090,0.000109,0.0109
5153,1090,0.000109,0.0109
408,1089,0.0001089,0.01089
1560,1089,0.0001089,0.01089
1646,1089,0.0001089,0.01089
1660,1089,0.0001089,0.01089
3909,1089,0.0001089,0.01089
4514,1089,0.0001089,0.01089
5849,1089,0.0001089,0.01089
5318,1089,0.0001089,0.01089
5331,1089,0.0001089,0.01089
5454,1089,0.0001089,0.01089
5683,1089,0.0001089,0.01089
5709,1089,0.0001089,0.01089
5948,1089,0.0001089,0.01089
6285,1089,0.0001089,0.01089
1206,1088,0.0001088,0.01088
1360,1088,0.0001088,0.01088
1469,1088,0.0001088,0.01088
3665,1088,0.0001088,0.01088
4218,1088,0.0001088,0.01088
4595,1088,0.0001088,0.01088
5889,1088,0.0001088,0.01088
5020,1088,0.0001088,0.01088
5955,1088,0.0001088,0.01088
5843,1088,0.0001088,0.01088
6165,1088,0.0001088,0.01088
6300,1088,0.0001088,0.01088
525,1087,0.0001087,0.01087
936,1087,0.0001087,0.01087
1121,1087,0.0001087,0.01087
1128,1087,0.0001087,0.01087
1185,1087,0.0001087,0.01087
1696,1087,0.0001087,0.01087
4456,1087,0.0001087,0.01087
5019,1087,0.0001087,0.01087
5061,1087,0.0001087,0.01087
5090,1087,0.0001087,0.01087
5095,1087,0.0001087,0.01087
5412,1087,0.0001087,0.01087
5579,1087,0.0001087,0.01087
5647,1087,0.0001087,0.01087
5745,1087,0.0001087,0.01087
5994,1087,0.0001087,0.01087
6004,1087,0.0001087,0.01087
2109,1086,0.0001086,0.01086
2174,1086,0.0001086,0.01086
273,1086,0.0001086,0.01086
499,1086,0.0001086,0.01086
2514,1086,0.0001086,0.01086
6132,1086,0.0001086,0.01086
734,1086,0.0001086,0.01086
783,1086,0.0001086,0.01086
2856,1086,0.0001086,0.01086
4495,1086,0.0001086,0.01086
3103,1086,0.0001086,0.01086
3078,1086,0.0001086,0.01086
1386,1086,0.0001086,0.01086
1566,1086,0.0001086,0.01086
1662,1086,0.0001086,0.01086
4650,1086,0.0001086,0.01086
4834,1086,0.0001086,0.01086
5937,1086,0.0001086,0.01086
5142,1086,0.0001086,0.01086
5488,1086,0.0001086,0.01086
5530,1086,0.0001086,0.01086
5605,1086,0.0001086,0.01086
5620,1086,0.0001086,0.01086
6076,1086,0.0001086,0.01086
72,1085,0.0001085,0.01085
1986,1085,0.0001085,0.01085
372,1085,0.0001085,0.01085
502,1085,0.0001085,0.01085
1046,1085,0.0001085,0.01085
1126,1085,0.0001085,0.01085
1464,1085,0.0001085,0.01085
3545,1085,0.0001085,0.01085
4300,1085,0.0001085,0.01085
4685,1085,0.0001085,0.01085
5317,1085,0.0001085,0.01085
5416,1085,0.0001085,0.01085
5701,1085,0.0001085,0.01085
5695,1085,0.0001085,0.01085
6020,1085,0.0001085,0.01085
6238,1085,0.0001085,0.01085
3042,1084,0.0001084,0.01084
3246,1084,0.0001084,0.01084
1514,1084,0.0001084,0.01084
6061,1084,0.0001084,0.01084
1710,1084,0.0001084,0.01084
3610,1084,0.0001084,0.01084
3784,1084,0.0001084,0.01084
4835,1084,0.0001084,0.01084
4936,1084,0.0001084,0.01084
5092,1084,0.0001084,0.01084
5382,1084,0.0001084,0.01084
5408,1084,0.0001084,0.01084
5591,1084,0.0001084,0.01084
5861,1084,0.0001084,0.01084
5876,1084,0.0001084,0.01084
5986,1084,0.0001084,0.01084
6006,1084,0.0001084,0.01084
6134,1084,0.0001084,0.01084
6143,1084,0.0001084,0.01084
6234,1084,0.0001084,0.01084
3101,1083,0.0001083,0.010830000000000001
1823,1083,0.0001083,0.010830000000000001
3872,1083,0.0001083,0.010830000000000001
4471,1083,0.0001083,0.010830000000000001
4947,1083,0.0001083,0.010830000000000001
5284,1083,0.0001083,0.010830000000000001
5362,1083,0.0001083,0.010830000000000001
5582,1083,0.0001083,0.010830000000000001
5932,1083,0.0001083,0.010830000000000001
5945,1083,0.0001083,0.010830000000000001
5996,1083,0.0001083,0.010830000000000001
6117,1083,0.0001083,0.010830000000000001
6259,1083,0.0001083,0.010830000000000001
6266,1083,0.0001083,0.010830000000000001
6271,1083,0.0001083,0.010830000000000001
2137,1082,0.0001082,0.01082
1159,1082,0.0001082,0.01082
4575,1082,0.0001082,0.01082
4585,1082,0.0001082,0.01082
4991,1082,0.0001082,0.01082
5131,1082,0.0001082,0.01082
5602,1082,0.0001082,0.01082
5769,1082,0.0001082,0.01082
6174,1082,0.0001082,0.01082
6280,1082,0.0001082,0.01082
6256,1082,0.0001082,0.01082
375,1081,0.0001081,0.01081
2318,1081,0.0001081,0.01081
526,1081,0.0001081,0.01081
729,1081,0.0001081,0.01081
1008,1081,0.0001081,0.01081
2920,1081,0.0001081,0.01081
4494,1081,0.0001081,0.01081
4554,1081,0.0001081,0.01081
4747,1081,0.0001081,0.01081
5332,1081,0.0001081,0.01081
5410,1081,0.0001081,0.01081
5782,1081,0.0001081,0.01081
6112,1081,0.0001081,0.01081
52,1080,0.000108,0.010799999999999999
3939,1080,0.000108,0.010799999999999999
4705,1080,0.000108,0.010799999999999999
4755,1080,0.000108,0.010799999999999999
4954,1080,0.000108,0.010799999999999999
5372,1080,0.000108,0.010799999999999999
5587,1080,0.000108,0.010799999999999999
5651,1080,0.000108,0.010799999999999999
5832,1080,0.000108,0.010799999999999999
6055,1080,0.000108,0.010799999999999999
2508,1079,0.0001079,0.01079
1190,1079,0.0001079,0.01079
1472,1079,0.0001079,0.01079
5172,1079,0.0001079,0.01079
4387,1079,0.0001079,0.01079
4416,1079,0.0001079,0.01079
4505,1079,0.0001079,0.01079
4956,1079,0.0001079,0.01079
5262,1079,0.0001079,0.01079
5630,1079,0.0001079,0.01079
5752,1079,0.0001079,0.01079
6078,1079,0.0001079,0.01079
6149,1079,0.0001079,0.01079
6282,1079,0.0001079,0.01079
2827,1078,0.0001078,0.01078
5785,1078,0.0001078,0.01078
1410,1078,0.0001078,0.01078
3911,1078,0.0001078,0.01078
4308,1078,0.0001078,0.01078
4320,1078,0.0001078,0.01078
4932,1078,0.0001078,0.01078
5355,1078,0.0001078,0.01078
5689,1078,0.0001078,0.01078
6295,1078,0.0001078,0.01078
6202,1078,0.0001078,0.01078
6133,1077,0.0001077,0.01077
1201,1077,0.0001077,0.01077
3429,1077,0.0001077,0.01077
1693,1077,0.0001077,0.01077
3482,1077,0.0001077,0.01077
3588,1077,0.0001077,0.01077
1857,1077,0.0001077,0.01077
4312,1077,0.0001077,0.01077
4786,1077,0.0001077,0.01077
4905,1077,0.0001077,0.01077
4952,1077,0.0001077,0.01077
5233,1077,0.0001077,0.01077
5274,1077,0.0001077,0.01077
5286,1077,0.0001077,0.01077
5691,1077,0.0001077,0.01077
5912,1077,0.0001077,0.01077
6056,1077,0.0001077,0.01077
6129,1077,0.0001077,0.01077
6153,1077,0.0001077,0.01077
12,1076,0.0001076,0.01076
186,1076,0.0001076,0.01076
2365,1076,0.0001076,0.01076
543,1076,0.0001076,0.01076
2682,1076,0.0001076,0.01076
1101,1076,0.0001076,0.01076
1603,1076,0.0001076,0.01076
1722,1076,0.0001076,0.01076
3828,1076,0.0001076,0.01076
5206,1076,0.0001076,0.01076
5360,1076,0.0001076,0.01076
5374,1076,0.0001076,0.01076
5443,1076,0.0001076,0.01076
6066,1076,0.0001076,0.01076
6162,1076,0.0001076,0.01076
6223,1076,0.0001076,0.01076
6278,1076,0.0001076,0.01076
447,1075,0.0001075,0.01075
625,1075,0.0001075,0.01075
987,1075,0.0001075,0.01075
1011,1075,0.0001075,0.01075
1355,1075,0.0001075,0.01075
1508,1075,0.0001075,0.01075
3483,1075,0.0001075,0.01075
1736,1075,0.0001075,0.01075
3657,1075,0.0001075,0.01075
4232,1075,0.0001075,0.01075
4536,1075,0.0001075,0.01075
5461,1075,0.0001075,0.01075
5465,1075,0.0001075,0.01075
5950,1075,0.0001075,0.01075
2242,1074,0.0001074,0.01074
2807,1074,0.0001074,0.01074
1455,1074,0.0001074,0.01074
3876,1074,0.0001074,0.01074
4730,1074,0.0001074,0.01074
4859,1074,0.0001074,0.01074
5818,1074,0.0001074,0.01074
5917,1074,0.0001074,0.01074
6103,1074,0.0001074,0.01074
6160,1074,0.0001074,0.01074
899,1073,0.0001073,0.01073
1308,1073,0.0001073,0.01073
1835,1073,0.0001073,0.01073
4525,1073,0.0001073,0.01073
4862,1073,0.0001073,0.01073
5746,1073,0.0001073,0.01073
6126,1073,0.0001073,0.01073
2879,1072,0.0001072,0.01072
2895,1072,0.0001072,0.01072
3041,1072,0.0001072,0.01072
4743,1072,0.0001072,0.01072
5426,1072,0.0001072,0.01072
6194,1072,0.0001072,0.01072
340,1071,0.0001071,0.01071
2913,1071,0.0001071,0.01071
1468,1071,0.0001071,0.01071
1681,1071,0.0001071,0.01071
4208,1071,0.0001071,0.01071
5136,1071,0.0001071,0.01071
5440,1071,0.0001071,0.01071
5459,1071,0.0001071,0.01071
6058,1071,0.0001071,0.01071
6169,1071,0.0001071,0.01071
6263,1071,0.0001071,0.01071
40,1070,0.000107,0.0107
239,1070,0.000107,0.0107
728,1070,0.000107,0.0107
2990,1070,0.000107,0.0107
1296,1070,0.000107,0.0107
3360,1070,0.000107,0.0107
4513,1070,0.000107,0.0107
4790,1070,0.000107,0.0107
4887,1070,0.000107,0.0107
5319,1070,0.000107,0.0107
5464,1070,0.000107,0.0107
5598,1070,0.000107,0.0107
5738,1070,0.000107,0.0107
5761,1070,0.000107,0.0107
6177,1070,0.000107,0.0107
6207,1070,0.000107,0.0107
1344,1069,0.0001069,0.01069
3640,1069,0.0001069,0.01069
5797,1069,0.0001069,0.01069
4331,1069,0.0001069,0.01069
5240,1069,0.0001069,0.01069
5985,1069,0.0001069,0.01069
2586,1068,0.0001068,0.010679999999999999
2775,1068,0.0001068,0.010679999999999999
2877,1068,0.0001068,0.010679999999999999
1186,1068,0.0001068,0.010679999999999999
3651,1068,0.0001068,0.010679999999999999
4073,1068,0.0001068,0.010679999999999999
4138,1068,0.0001068,0.010679999999999999
4446,1068,0.0001068,0.010679999999999999
6038,1068,0.0001068,0.010679999999999999
5722,1068,0.0001068,0.010679999999999999
5836,1068,0.0001068,0.010679999999999999
5847,1068,0.0001068,0.010679999999999999
6045,1068,0.0001068,0.010679999999999999
939,1067,0.0001067,0.01067
3662,1067,0.0001067,0.01067
3690,1067,0.0001067,0.01067
5517,1067,0.0001067,0.01067
5077,1067,0.0001067,0.01067
5596,1067,0.0001067,0.01067
6158,1067,0.0001067,0.01067
6233,1067,0.0001067,0.01067
1924,1066,0.0001066,0.010660000000000001
1632,1066,0.0001066,0.010660000000000001
4971,1066,0.0001066,0.010660000000000001
5366,1066,0.0001066,0.010660000000000001
5420,1066,0.0001066,0.010660000000000001
5503,1066,0.0001066,0.010660000000000001
592,1065,0.0001065,0.01065
4376,1065,0.0001065,0.01065
4489,1065,0.0001065,0.01065
4612,1065,0.0001065,0.01065
4975,1065,0.0001065,0.01065
5347,1065,0.0001065,0.01065
5834,1065,0.0001065,0.01065
6128,1065,0.0001065,0.01065
6144,1065,0.0001065,0.01065
2172,1064,0.0001064,0.01064
4572,1064,0.0001064,0.01064
4775,1064,0.0001064,0.01064
4972,1064,0.0001064,0.01064
5054,1064,0.0001064,0.01064
5351,1064,0.0001064,0.01064
5453,1064,0.0001064,0.01064
5470,1064,0.0001064,0.01064
5539,1064,0.0001064,0.01064
6154,1064,0.0001064,0.01064
615,1063,0.0001063,0.010629999999999999
6131,1063,0.0001063,0.010629999999999999
966,1063,0.0001063,0.010629999999999999
1075,1063,0.0001063,0.010629999999999999
1260,1063,0.0001063,0.010629999999999999
1446,1063,0.0001063,0.010629999999999999
4271,1063,0.0001063,0.010629999999999999
4672,1063,0.0001063,0.010629999999999999
5684,1063,0.0001063,0.010629999999999999
6106,1063,0.0001063,0.010629999999999999
6170,1063,0.0001063,0.010629999999999999
6199,1063,0.0001063,0.010629999999999999
207,1062,0.0001062,0.010620000000000001
2258,1062,0.0001062,0.010620000000000001
519,1062,0.0001062,0.010620000000000001
3655,1062,0.0001062,0.010620000000000001
3667,1062,0.0001062,0.010620000000000001
5959,1062,0.0001062,0.010620000000000001
4500,1062,0.0001062,0.010620000000000001
5379,1062,0.0001062,0.010620000000000001
6292,1062,0.0001062,0.010620000000000001
6208,1062,0.0001062,0.010620000000000001
6219,1062,0.0001062,0.010620000000000001
2542,1061,0.0001061,0.01061
2830,1061,0.0001061,0.01061
1226,1061,0.0001061,0.01061
1254,1061,0.0001061,0.01061
3559,1061,0.0001061,0.01061
6245,1061,0.0001061,0.01061
1448,1060,0.000106,0.0106
3430,1060,0.000106,0.0106
3641,1060,0.000106,0.0106
3659,1060,0.000106,0.0106
3663,1060,0.000106,0.0106
3773,1060,0.000106,0.0106
4922,1060,0.000106,0.0106
5522,1060,0.000106,0.0106
5540,1060,0.000106,0.0106
6031,1060,0.000106,0.0106
6113,1060,0.000106,0.0106
6222,1060,0.000106,0.0106
6230,1060,0.000106,0.0106
3302,1059,0.0001059,0.01059
1586,1059,0.0001059,0.01059
3646,1059,0.0001059,0.01059
4527,1059,0.0001059,0.01059
5681,1059,0.0001059,0.01059
5740,1059,0.0001059,0.01059
5773,1059,0.0001059,0.01059
5833,1059,0.0001059,0.01059
5998,1059,0.0001059,0.01059
6104,1059,0.0001059,0.01059
6161,1059,0.0001059,0.01059
2297,1058,0.0001058,0.010579999999999999
3420,1058,0.0001058,0.010579999999999999
4530,1058,0.0001058,0.010579999999999999
4552,1058,0.0001058,0.010579999999999999
5340,1058,0.0001058,0.010579999999999999
5898,1058,0.0001058,0.010579999999999999
5930,1058,0.0001058,0.010579999999999999
6235,1058,0.0001058,0.010579999999999999
417,1057,0.0001057,0.01057
1467,1057,0.0001057,0.01057
3560,1057,0.0001057,0.01057
4858,1057,0.0001057,0.01057
5279,1057,0.0001057,0.01057
5444,1057,0.0001057,0.01057
5573,1057,0.0001057,0.01057
6025,1057,0.0001057,0.01057
6014,1057,0.0001057,0.01057
6201,1057,0.0001057,0.01057
6212,1057,0.0001057,0.01057
709,1056,0.0001056,0.01056
768,1056,0.0001056,0.01056
5631,1056,0.0001056,0.01056
6105,1056,0.0001056,0.01056
6173,1056,0.0001056,0.01056
2845,1055,0.0001055,0.01055
3645,1055,0.0001055,0.01055
3774,1055,0.0001055,0.01055
3776,1055,0.0001055,0.01055
4347,1055,0.0001055,0.01055
4555,1055,0.0001055,0.01055
5280,1055,0.0001055,0.01055
5608,1055,0.0001055,0.01055
1462,1054,0.0001054,0.01054
3426,1054,0.0001054,0.01054
3653,1054,0.0001054,0.01054
5609,1054,0.0001054,0.01054
5641,1054,0.0001054,0.01054
6260,1054,0.0001054,0.01054
2454,1053,0.0001053,0.01053
3186,1053,0.0001053,0.01053
4269,1053,0.0001053,0.01053
5011,1053,0.0001053,0.01053
5618,1053,0.0001053,0.01053
1663,1052,0.0001052,0.01052
3424,1052,0.0001052,0.01052
4760,1052,0.0001052,0.01052
5739,1052,0.0001052,0.01052
5755,1052,0.0001052,0.01052
74,1051,0.0001051,0.010509999999999999
316,1051,0.0001051,0.010509999999999999
4217,1051,0.0001051,0.010509999999999999
4421,1051,0.0001051,0.010509999999999999
6019,1051,0.0001051,0.010509999999999999
6216,1051,0.0001051,0.010509999999999999
236,1050,0.000105,0.0105
444,1050,0.000105,0.0105
3427,1050,0.000105,0.0105
4522,1050,0.000105,0.0105
4997,1050,0.000105,0.0105
5071,1050,0.000105,0.0105
5297,1050,0.000105,0.0105
5505,1050,0.000105,0.0105
5652,1050,0.000105,0.0105
5750,1050,0.000105,0.0105
6018,1050,0.000105,0.0105
6079,1050,0.000105,0.0105
1136,1049,0.0001049,0.01049
3783,1048,0.0001048,0.01048
4246,1048,0.0001048,0.01048
